"PASSENGERS","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_COUNTRY","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME",
0.00,13303,"MIA","US",14286,"PTY","Panama City, Panama",
0.00,13303,"MIA","US",14677,"SAL","San Salvador, El Salvador",
0.00,13303,"MIA","US",14681,"SAP","San Pedro Sula, Honduras",
0.00,13303,"MIA","US",14739,"SDQ","Santo Domingo, Dominican Republic",
0.00,13303,"MIA","US",14838,"SJO","San Jose, Costa Rica",
0.00,13303,"MIA","US",15052,"SVD","St. Vincent, Saint Vincent and the Grenadines",
0.00,13303,"MIA","US",15084,"SXM","Philipsburg, Sint Maarten",
0.00,13303,"MIA","US",15455,"UIO","Quito, Ecuador",
0.00,13303,"MIA","US",15513,"UVF","St. Lucia, Saint Lucia",
0.00,13306,"MID","MX",13303,"MIA","Miami, FL",
0.00,14012,"PAP","HT",13303,"MIA","Miami, FL",
0.00,14030,"PBM","SR",13303,"MIA","Miami, FL",
0.00,14210,"POS","TT",13303,"MIA","Miami, FL",
0.00,14210,"POS","TT",14843,"SJU","San Juan, PR",
0.00,14278,"PTP","GP",13303,"MIA","Miami, FL",
0.00,14677,"SAL","SV",13303,"MIA","Miami, FL",
0.00,14681,"SAP","HN",13303,"MIA","Miami, FL",
0.00,14739,"SDQ","DO",13303,"MIA","Miami, FL",
0.00,14838,"SJO","CR",13303,"MIA","Miami, FL",
0.00,14843,"SJU","US",14012,"PAP","Port-au-Prince, Haiti",
0.00,14843,"SJU","US",14739,"SDQ","Santo Domingo, Dominican Republic",
0.00,14843,"SJU","US",15013,"STI","Santiago, Dominican Republic",
0.00,14843,"SJU","US",15084,"SXM","Philipsburg, Sint Maarten",
0.00,14849,"SKB","KN",13303,"MIA","Miami, FL",
0.00,15013,"STI","DO",13303,"MIA","Miami, FL",
0.00,15052,"SVD","VC",13303,"MIA","Miami, FL",
0.00,15455,"UIO","EC",13303,"MIA","Miami, FL",
0.00,15513,"UVF","LC",13303,"MIA","Miami, FL",
0.00,10397,"ATL","US",15018,"STN","London, United Kingdom",
0.00,12143,"HKG","HK",12892,"LAX","Los Angeles, CA",
0.00,12143,"HKG","HK",13930,"ORD","Chicago, IL",
0.00,13930,"ORD","US",16456,"DWC","Jebel Ali, United Arab Emirates",
0.00,13930,"ORD","US",14239,"PRG","Prague, Czech Republic",
0.00,14027,"PBI","US",13605,"NAS","Nassau, The Bahamas",
0.00,10711,"BOG","CO",12217,"HSV","Huntsville, AL",
0.00,10711,"BOG","CO",13303,"MIA","Miami, FL",
0.00,12010,"GUA","GT",13303,"MIA","Miami, FL",
0.00,13218,"MDE","CO",13303,"MIA","Miami, FL",
0.00,13303,"MIA","US",10209,"AGT","Ciudad del Este, Paraguay",
0.00,13303,"MIA","US",10386,"ASU","Asuncion, Paraguay",
0.00,13303,"MIA","US",10711,"BOG","Bogota, Colombia",
0.00,13303,"MIA","US",11915,"GIG","Rio de Janeiro, Brazil",
0.00,13303,"MIA","US",12010,"GUA","Guatemala City, Guatemala",
0.00,13303,"MIA","US",13532,"MVD","Montevideo, Uruguay",
0.00,13303,"MIA","US",14496,"REC","Recife, Brazil",
0.00,13303,"MIA","US",14838,"SJO","San Jose, Costa Rica",
0.00,13303,"MIA","US",15567,"VCP","Sao Paulo, Brazil",
0.00,13930,"ORD","US",15567,"VCP","Sao Paulo, Brazil",
0.00,14838,"SJO","CR",13303,"MIA","Miami, FL",
0.00,15455,"UIO","EC",13303,"MIA","Miami, FL",
0.00,15567,"VCP","BR",13303,"MIA","Miami, FL",
0.00,10711,"BOG","CO",13303,"MIA","Miami, FL",
0.00,13166,"MAO","BR",13303,"MIA","Miami, FL",
0.00,13218,"MDE","CO",13303,"MIA","Miami, FL",
0.00,13303,"MIA","US",10209,"AGT","Ciudad del Este, Paraguay",
0.00,13303,"MIA","US",10952,"CFB","Cabo Frio, Brazil",
0.00,13303,"MIA","US",11204,"CWB","Curitiba, Brazil",
0.00,13303,"MIA","US",11988,"GRU","Sao Paulo, Brazil",
0.00,13303,"MIA","US",13166,"MAO","Manaus, Brazil",
0.00,13303,"MIA","US",14196,"POA","Porto Alegre, Brazil",
0.00,13303,"MIA","US",14496,"REC","Recife, Brazil",
0.00,13303,"MIA","US",14991,"SSA","Salvador, Brazil",
0.00,13303,"MIA","US",15567,"VCP","Sao Paulo, Brazil",
0.00,13303,"MIA","US",15603,"VIX","Vitoria, Brazil",
0.00,15455,"UIO","EC",13303,"MIA","Miami, FL",
0.00,15567,"VCP","BR",13303,"MIA","Miami, FL",
0.00,10397,"ATL","US",11760,"FRA","Frankfurt, Germany",
0.00,10752,"BRU","BE",11193,"CVG","Cincinnati, OH",
0.00,11193,"CVG","US",11548,"EMA","Derby, United Kingdom",
0.00,11193,"CVG","US",12938,"LEJ","Leipzig, Germany",
0.00,11548,"EMA","GB",11193,"CVG","Cincinnati, OH",
0.00,11760,"FRA","DE",10397,"ATL","Atlanta, GA",
0.00,11760,"FRA","DE",12266,"IAH","Houston, TX",
0.00,11760,"FRA","DE",12478,"JFK","New York, NY",
0.00,11760,"FRA","DE",13930,"ORD","Chicago, IL",
0.00,12143,"HKG","HK",11193,"CVG","Cincinnati, OH",
0.00,12266,"IAH","US",11760,"FRA","Frankfurt, Germany",
0.00,12266,"IAH","US",15053,"SVG","Stavanger, Norway",
0.00,12478,"JFK","US",11760,"FRA","Frankfurt, Germany",
0.00,12938,"LEJ","DE",11193,"CVG","Cincinnati, OH",
0.00,13930,"ORD","US",11760,"FRA","Frankfurt, Germany",
0.00,16271,"YYZ","CA",12266,"IAH","Houston, TX",
0.00,10299,"ANC","US",15306,"TPE","Taipei, Taiwan",
0.00,10397,"ATL","US",15306,"TPE","Taipei, Taiwan",
0.00,11298,"DFW","US",15306,"TPE","Taipei, Taiwan",
0.00,12892,"LAX","US",15306,"TPE","Taipei, Taiwan",
0.00,13930,"ORD","US",15306,"TPE","Taipei, Taiwan",
0.00,15306,"TPE","TW",10397,"ATL","Atlanta, GA",
0.00,15306,"TPE","TW",11298,"DFW","Dallas/Fort Worth, TX",
0.00,15306,"TPE","TW",12892,"LAX","Los Angeles, CA",
0.00,15306,"TPE","TW",13930,"ORD","Chicago, IL",
0.00,10299,"ANC","US",15306,"TPE","Taipei, Taiwan",
0.00,12892,"LAX","US",15306,"TPE","Taipei, Taiwan",
0.00,14747,"SEA","US",15306,"TPE","Taipei, Taiwan",
0.00,14771,"SFO","US",15306,"TPE","Taipei, Taiwan",
0.00,15306,"TPE","TW",10299,"ANC","Anchorage, AK",
0.00,15306,"TPE","TW",12892,"LAX","Los Angeles, CA",
0.00,10711,"BOG","CO",13303,"MIA","Miami, FL",
0.00,12010,"GUA","GT",13303,"MIA","Miami, FL",
0.00,13218,"MDE","CO",13303,"MIA","Miami, FL",
0.00,13303,"MIA","US",10209,"AGT","Ciudad del Este, Paraguay",
0.00,13303,"MIA","US",10292,"AMS","Amsterdam, Netherlands",
0.00,13303,"MIA","US",10302,"ANF","Antofagasta, Chile",
0.00,13303,"MIA","US",10386,"ASU","Asuncion, Paraguay",
0.00,13303,"MIA","US",10752,"BRU","Brussels, Belgium",
0.00,13303,"MIA","US",11625,"EZE","Ezeiza, Argentina",
0.00,13303,"MIA","US",12010,"GUA","Guatemala City, Guatemala",
0.00,13303,"MIA","US",13532,"MVD","Montevideo, Uruguay",
0.00,13303,"MIA","US",14717,"SCL","Santiago, Chile",
0.00,13303,"MIA","US",14838,"SJO","San Jose, Costa Rica",
0.00,13303,"MIA","US",15455,"UIO","Quito, Ecuador",
0.00,13303,"MIA","US",15567,"VCP","Sao Paulo, Brazil",
0.00,14717,"SCL","CL",13303,"MIA","Miami, FL",
0.00,14717,"SCL","CL",13930,"ORD","Chicago, IL",
0.00,14838,"SJO","CR",13303,"MIA","Miami, FL",
0.00,15455,"UIO","EC",13303,"MIA","Miami, FL",
0.00,10299,"ANC","US",12277,"ICN","Seoul, South Korea",
0.00,10299,"ANC","US",12277,"ICN","Seoul, South Korea",
0.00,10397,"ATL","US",12277,"ICN","Seoul, South Korea",
0.00,10397,"ATL","US",12277,"ICN","Seoul, South Korea",
0.00,11298,"DFW","US",11874,"GDL","Guadalajara, Mexico",
0.00,11298,"DFW","US",12277,"ICN","Seoul, South Korea",
0.00,11298,"DFW","US",12277,"ICN","Seoul, South Korea",
0.00,12277,"ICN","KR",10299,"ANC","Anchorage, AK",
0.00,12277,"ICN","KR",10397,"ATL","Atlanta, GA",
0.00,12277,"ICN","KR",10397,"ATL","Atlanta, GA",
0.00,12277,"ICN","KR",11298,"DFW","Dallas/Fort Worth, TX",
0.00,12277,"ICN","KR",11298,"DFW","Dallas/Fort Worth, TX",
0.00,12277,"ICN","KR",12478,"JFK","New York, NY",
0.00,12277,"ICN","KR",12478,"JFK","New York, NY",
0.00,12277,"ICN","KR",12892,"LAX","Los Angeles, CA",
0.00,12277,"ICN","KR",12892,"LAX","Los Angeles, CA",
0.00,12277,"ICN","KR",13303,"MIA","Miami, FL",
0.00,12277,"ICN","KR",13303,"MIA","Miami, FL",
0.00,12277,"ICN","KR",13930,"ORD","Chicago, IL",
0.00,12277,"ICN","KR",13930,"ORD","Chicago, IL",
0.00,12277,"ICN","KR",14747,"SEA","Seattle, WA",
0.00,12277,"ICN","KR",14747,"SEA","Seattle, WA",
0.00,12277,"ICN","KR",14771,"SFO","San Francisco, CA",
0.00,12277,"ICN","KR",14771,"SFO","San Francisco, CA",
0.00,12478,"JFK","US",12277,"ICN","Seoul, South Korea",
0.00,12478,"JFK","US",12277,"ICN","Seoul, South Korea",
0.00,12892,"LAX","US",12277,"ICN","Seoul, South Korea",
0.00,12892,"LAX","US",12277,"ICN","Seoul, South Korea",
0.00,12986,"LIM","PE",12892,"LAX","Los Angeles, CA",
0.00,13303,"MIA","US",12277,"ICN","Seoul, South Korea",
0.00,13303,"MIA","US",12277,"ICN","Seoul, South Korea",
0.00,13303,"MIA","US",15567,"VCP","Sao Paulo, Brazil",
0.00,13930,"ORD","US",12277,"ICN","Seoul, South Korea",
0.00,13930,"ORD","US",12277,"ICN","Seoul, South Korea",
0.00,14309,"PVG","CN",12478,"JFK","New York, NY",
0.00,14717,"SCL","CL",12892,"LAX","Los Angeles, CA",
0.00,14747,"SEA","US",12277,"ICN","Seoul, South Korea",
0.00,14747,"SEA","US",12277,"ICN","Seoul, South Korea",
0.00,14771,"SFO","US",12277,"ICN","Seoul, South Korea",
0.00,14771,"SFO","US",12277,"ICN","Seoul, South Korea",
0.00,10299,"ANC","US",14278,"PTP","Pointe A Pitre, Guadeloupe",
0.00,10299,"ANC","US",13177,"MBA","Mombasa, Kenya",
0.00,10575,"BGI","BB",13303,"MIA","Miami, FL",
0.00,11868,"GCM","KY",13303,"MIA","Miami, FL",
0.00,11888,"GEO","GY",13303,"MIA","Miami, FL",
0.00,12693,"KIN","JM",13303,"MIA","Miami, FL",
0.00,12986,"LIM","PE",13303,"MIA","Miami, FL",
0.00,13180,"MBJ","JM",13303,"MIA","Miami, FL",
0.00,13303,"MIA","US",10575,"BGI","Barbados/Bridgetown, Barbados",
0.00,13303,"MIA","US",11888,"GEO","Georgetown, Guyana",
0.00,13303,"MIA","US",12693,"KIN","Kingston, Jamaica",
0.00,13303,"MIA","US",12986,"LIM","Lima, Peru",
0.00,13303,"MIA","US",13180,"MBJ","Montego Bay, Jamaica",
0.00,13303,"MIA","US",14012,"PAP","Port-au-Prince, Haiti",
0.00,13303,"MIA","US",14030,"PBM","Zanderij, Suriname",
0.00,13303,"MIA","US",14210,"POS","Port of Spain, Trinidad and Tobago",
0.00,13303,"MIA","US",14739,"SDQ","Santo Domingo, Dominican Republic",
0.00,14012,"PAP","HT",13303,"MIA","Miami, FL",
0.00,14030,"PBM","SR",13303,"MIA","Miami, FL",
0.00,14210,"POS","TT",13303,"MIA","Miami, FL",
0.00,14739,"SDQ","DO",13303,"MIA","Miami, FL",
0.00,14843,"SJU","US",14739,"SDQ","Santo Domingo, Dominican Republic",
0.00,10397,"ATL","US",14309,"PVG","Shanghai, China",
0.00,12892,"LAX","US",14309,"PVG","Shanghai, China",
0.00,13930,"ORD","US",14309,"PVG","Shanghai, China",
0.00,14309,"PVG","CN",10397,"ATL","Atlanta, GA",
0.00,14309,"PVG","CN",12892,"LAX","Los Angeles, CA",
0.00,14309,"PVG","CN",13930,"ORD","Chicago, IL",
0.00,10397,"ATL","US",11760,"FRA","Frankfurt, Germany",
0.00,11298,"DFW","US",11760,"FRA","Frankfurt, Germany",
0.00,11298,"DFW","US",13252,"MEX","Mexico City, Mexico",
0.00,11760,"FRA","DE",10397,"ATL","Atlanta, GA",
0.00,11760,"FRA","DE",11298,"DFW","Dallas/Fort Worth, TX",
0.00,11760,"FRA","DE",12266,"IAH","Houston, TX",
0.00,11760,"FRA","DE",12478,"JFK","New York, NY",
0.00,11760,"FRA","DE",12892,"LAX","Los Angeles, CA",
0.00,11760,"FRA","DE",13930,"ORD","Chicago, IL",
0.00,11760,"FRA","DE",14747,"SEA","Seattle, WA",
0.00,12266,"IAH","US",11760,"FRA","Frankfurt, Germany",
0.00,12478,"JFK","US",11760,"FRA","Frankfurt, Germany",
0.00,12892,"LAX","US",11760,"FRA","Frankfurt, Germany",
0.00,13252,"MEX","MX",11298,"DFW","Dallas/Fort Worth, TX",
0.00,13930,"ORD","US",11760,"FRA","Frankfurt, Germany",
0.00,13930,"ORD","US",13252,"MEX","Mexico City, Mexico",
0.00,14747,"SEA","US",11760,"FRA","Frankfurt, Germany",
0.00,11298,"DFW","US",14309,"PVG","Shanghai, China",
0.00,12478,"JFK","US",14066,"PEK","Beijing, China",
0.00,12478,"JFK","US",14309,"PVG","Shanghai, China",
0.00,12892,"LAX","US",14066,"PEK","Beijing, China",
0.00,12892,"LAX","US",14309,"PVG","Shanghai, China",
0.00,13930,"ORD","US",14066,"PEK","Beijing, China",
0.00,13930,"ORD","US",14309,"PVG","Shanghai, China",
0.00,14309,"PVG","CN",11298,"DFW","Dallas/Fort Worth, TX",
0.00,14309,"PVG","CN",12478,"JFK","New York, NY",
0.00,14309,"PVG","CN",12892,"LAX","Los Angeles, CA",
0.00,14309,"PVG","CN",13930,"ORD","Chicago, IL",
0.00,10292,"AMS","NL",13303,"MIA","Miami, FL",
0.00,10299,"ANC","US",12115,"HGH","Hangzhou, China",
0.00,10299,"ANC","US",12143,"HKG","Hong Kong, Hong Kong",
0.00,10299,"ANC","US",12277,"ICN","Seoul, South Korea",
0.00,10299,"ANC","US",12710,"KKJ","Kitakyushu, Japan",
0.00,10299,"ANC","US",13694,"NGO","Nagoya, Japan",
0.00,10299,"ANC","US",13744,"NRT","Tokyo, Japan",
0.00,10711,"BOG","CO",13303,"MIA","Miami, FL",
0.00,10994,"CHS","US",15129,"TAR","Taranto, Italy",
0.00,11193,"CVG","US",10752,"BRU","Brussels, Belgium",
0.00,11193,"CVG","US",12277,"ICN","Seoul, South Korea",
0.00,11193,"CVG","US",12986,"LIM","Lima, Peru",
0.00,11193,"CVG","US",16128,"YMX","Montreal, Canada",
0.00,11259,"DAL","US",16232,"YWG","Winnipeg, Canada",
0.00,11874,"GDL","MX",12217,"HSV","Huntsville, AL",
0.00,12115,"HGH","CN",10299,"ANC","Anchorage, AK",
0.00,12125,"HHN","DE",12917,"LCK","Columbus, OH",
0.00,12143,"HKG","HK",10299,"ANC","Anchorage, AK",
0.00,12173,"HNL","US",10244,"AKL","Auckland, New Zealand",
0.00,12173,"HNL","US",15092,"SYD","Sydney, Australia",
0.00,12187,"HOP","US",12125,"HHN","Hahn, Germany",
0.00,12217,"HSV","US",12125,"HHN","Hahn, Germany",
0.00,12217,"HSV","US",13113,"LUX","Luxembourg, Luxembourg",
0.00,12217,"HSV","US",13252,"MEX","Mexico City, Mexico",
0.00,12217,"HSV","US",16477,"QRO","Queretaro, Mexico",
0.00,12217,"HSV","US",15018,"STN","London, United Kingdom",
0.00,12266,"IAH","US",12125,"HHN","Hahn, Germany",
0.00,12277,"ICN","KR",10299,"ANC","Anchorage, AK",
0.00,12277,"ICN","KR",12892,"LAX","Los Angeles, CA",
0.00,12892,"LAX","US",12277,"ICN","Seoul, South Korea",
0.00,12892,"LAX","US",13744,"NRT","Tokyo, Japan",
0.00,12917,"LCK","US",12125,"HHN","Hahn, Germany",
0.00,12986,"LIM","PE",11193,"CVG","Cincinnati, OH",
0.00,12986,"LIM","PE",13303,"MIA","Miami, FL",
0.00,13113,"LUX","LU",12217,"HSV","Huntsville, AL",
0.00,13252,"MEX","MX",13303,"MIA","Miami, FL",
0.00,13303,"MIA","US",10292,"AMS","Amsterdam, Netherlands",
0.00,13303,"MIA","US",10711,"BOG","Bogota, Colombia",
0.00,13303,"MIA","US",11625,"EZE","Ezeiza, Argentina",
0.00,13303,"MIA","US",12010,"GUA","Guatemala City, Guatemala",
0.00,13303,"MIA","US",12986,"LIM","Lima, Peru",
0.00,13303,"MIA","US",13113,"LUX","Luxembourg, Luxembourg",
0.00,13303,"MIA","US",13166,"MAO","Manaus, Brazil",
0.00,13303,"MIA","US",13514,"MTY","Monterrey, Mexico",
0.00,13303,"MIA","US",14717,"SCL","Santiago, Chile",
0.00,13303,"MIA","US",15018,"STN","London, United Kingdom",
0.00,13303,"MIA","US",15455,"UIO","Quito, Ecuador",
0.00,13303,"MIA","US",15567,"VCP","Sao Paulo, Brazil",
0.00,13303,"MIA","US",16257,"YYC","Calgary, Canada",
0.00,13303,"MIA","US",16286,"ZAZ","Zaragoza, Spain",
0.00,13694,"NGO","JP",10299,"ANC","Anchorage, AK",
0.00,13694,"NGO","JP",14004,"PAE","Everett, WA",
0.00,13744,"NRT","JP",10299,"ANC","Anchorage, AK",
0.00,13744,"NRT","JP",12892,"LAX","Los Angeles, CA",
0.00,13930,"ORD","US",12277,"ICN","Seoul, South Korea",
0.00,13930,"ORD","US",16232,"YWG","Winnipeg, Canada",
0.00,14004,"PAE","US",13694,"NGO","Nagoya, Japan",
0.00,14057,"PDX","US",12143,"HKG","Hong Kong, Hong Kong",
0.00,14309,"PVG","CN",10299,"ANC","Anchorage, AK",
0.00,14309,"PVG","CN",12892,"LAX","Los Angeles, CA",
0.00,14717,"SCL","CL",13303,"MIA","Miami, FL",
0.00,14771,"SFO","US",12277,"ICN","Seoul, South Korea",
0.00,14771,"SFO","US",13744,"NRT","Tokyo, Japan",
0.00,14955,"SPN","US",12143,"HKG","Hong Kong, Hong Kong",
0.00,14955,"SPN","US",12277,"ICN","Seoul, South Korea",
0.00,15129,"TAR","IT",10994,"CHS","Charleston, SC",
0.00,15129,"TAR","IT",12478,"JFK","New York, NY",
0.00,15455,"UIO","EC",13303,"MIA","Miami, FL",
0.00,15567,"VCP","BR",13303,"MIA","Miami, FL",
0.00,15872,"WUX","CN",10299,"ANC","Anchorage, AK",
0.00,16128,"YMX","CA",11193,"CVG","Cincinnati, OH",
0.00,16232,"YWG","CA",10299,"ANC","Anchorage, AK",
0.00,16232,"YWG","CA",15016,"STL","St. Louis, MO",
0.00,11193,"CVG","US",10480,"BAH","Manama, Bahrain",
0.00,11193,"CVG","US",12277,"ICN","Seoul, South Korea",
0.00,11193,"CVG","US",16078,"YHM","Hamilton, Canada",
0.00,11193,"CVG","US",16232,"YWG","Winnipeg, Canada",
0.00,12143,"HKG","HK",10299,"ANC","Anchorage, AK",
0.00,12143,"HKG","HK",11193,"CVG","Cincinnati, OH",
0.00,12143,"HKG","HK",12892,"LAX","Los Angeles, CA",
0.00,12892,"LAX","US",12938,"LEJ","Leipzig, Germany",
0.00,13342,"MKE","US",16232,"YWG","Winnipeg, Canada",
0.00,16078,"YHM","CA",11193,"CVG","Cincinnati, OH",
0.00,16232,"YWG","CA",13342,"MKE","Milwaukee, WI",
0.00,10299,"ANC","US",12143,"HKG","Hong Kong, Hong Kong",
0.00,10299,"ANC","US",12277,"ICN","Seoul, South Korea",
0.00,10299,"ANC","US",13744,"NRT","Tokyo, Japan",
0.00,11193,"CVG","US",12277,"ICN","Seoul, South Korea",
0.00,11193,"CVG","US",12938,"LEJ","Leipzig, Germany",
0.00,11193,"CVG","US",13744,"NRT","Tokyo, Japan",
0.00,12143,"HKG","HK",10299,"ANC","Anchorage, AK",
0.00,12173,"HNL","US",15092,"SYD","Sydney, Australia",
0.00,12277,"ICN","KR",10299,"ANC","Anchorage, AK",
0.00,12892,"LAX","US",12277,"ICN","Seoul, South Korea",
0.00,12892,"LAX","US",13744,"NRT","Tokyo, Japan",
0.00,12892,"LAX","US",14309,"PVG","Shanghai, China",
0.00,13694,"NGO","JP",11193,"CVG","Cincinnati, OH",
0.00,13744,"NRT","JP",10299,"ANC","Anchorage, AK",
0.00,13930,"ORD","US",12277,"ICN","Seoul, South Korea",
0.00,14309,"PVG","CN",10299,"ANC","Anchorage, AK",
0.00,14309,"PVG","CN",12892,"LAX","Los Angeles, CA",
0.00,10397,"ATL","US",12143,"HKG","Hong Kong, Hong Kong",
0.00,11298,"DFW","US",12143,"HKG","Hong Kong, Hong Kong",
0.00,12143,"HKG","HK",10397,"ATL","Atlanta, GA",
0.00,12143,"HKG","HK",11298,"DFW","Dallas/Fort Worth, TX",
0.00,12143,"HKG","HK",12266,"IAH","Houston, TX",
0.00,12143,"HKG","HK",12478,"JFK","New York, NY",
0.00,12143,"HKG","HK",12892,"LAX","Los Angeles, CA",
0.00,12143,"HKG","HK",12917,"LCK","Columbus, OH",
0.00,12143,"HKG","HK",13303,"MIA","Miami, FL",
0.00,12143,"HKG","HK",13930,"ORD","Chicago, IL",
0.00,12143,"HKG","HK",14057,"PDX","Portland, OR",
0.00,12266,"IAH","US",12143,"HKG","Hong Kong, Hong Kong",
0.00,12478,"JFK","US",12143,"HKG","Hong Kong, Hong Kong",
0.00,12892,"LAX","US",12143,"HKG","Hong Kong, Hong Kong",
0.00,12917,"LCK","US",12143,"HKG","Hong Kong, Hong Kong",
0.00,13303,"MIA","US",12143,"HKG","Hong Kong, Hong Kong",
0.00,13930,"ORD","US",12143,"HKG","Hong Kong, Hong Kong",
0.00,14057,"PDX","US",12143,"HKG","Hong Kong, Hong Kong",
0.00,10711,"BOG","CO",14027,"PBI","West Palm Beach/Palm Beach, FL",
0.00,13218,"MDE","CO",13303,"MIA","Miami, FL",
0.00,13303,"MIA","US",10486,"BAQ","Barranquilla, Colombia",
0.00,13303,"MIA","US",10711,"BOG","Bogota, Colombia",
0.00,13303,"MIA","US",11052,"CLO","Cali, Colombia",
0.00,13303,"MIA","US",13218,"MDE","Medellin, Colombia",
0.00,10397,"ATL","US",12395,"IST","Istanbul, Turkey",
0.00,12266,"IAH","US",12395,"IST","Istanbul, Turkey",
0.00,12395,"IST","TR",10397,"ATL","Atlanta, GA",
0.00,12395,"IST","TR",12266,"IAH","Houston, TX",
0.00,12395,"IST","TR",12478,"JFK","New York, NY",
0.00,12395,"IST","TR",13303,"MIA","Miami, FL",
0.00,12395,"IST","TR",13930,"ORD","Chicago, IL",
0.00,12478,"JFK","US",12395,"IST","Istanbul, Turkey",
0.00,13303,"MIA","US",12395,"IST","Istanbul, Turkey",
0.00,13930,"ORD","US",12395,"IST","Istanbul, Turkey",
0.00,10397,"ATL","US",15306,"TPE","Taipei, Taiwan",
0.00,11298,"DFW","US",15306,"TPE","Taipei, Taiwan",
0.00,12892,"LAX","US",15306,"TPE","Taipei, Taiwan",
0.00,13930,"ORD","US",15306,"TPE","Taipei, Taiwan",
0.00,15306,"TPE","TW",10397,"ATL","Atlanta, GA",
0.00,15306,"TPE","TW",11298,"DFW","Dallas/Fort Worth, TX",
0.00,15306,"TPE","TW",12892,"LAX","Los Angeles, CA",
0.00,15306,"TPE","TW",13930,"ORD","Chicago, IL",
0.00,11995,"GSO","US",16271,"YYZ","Toronto, Canada",
0.00,13303,"MIA","US",16271,"YYZ","Toronto, Canada",
0.00,13495,"MSY","US",16271,"YYZ","Toronto, Canada",
0.00,16271,"YYZ","CA",13303,"MIA","Miami, FL",
0.00,16271,"YYZ","CA",13898,"OPF","Miami, FL",
0.00,11024,"CJS","MX",11540,"ELP","El Paso, TX",
0.00,11024,"CJS","MX",12878,"LAF","Lafayette, IN",
0.00,11187,"CUU","MX",11540,"ELP","El Paso, TX",
0.00,11376,"DPA","US",11187,"CUU","Chihuahua, Mexico",
0.00,11540,"ELP","US",11187,"CUU","Chihuahua, Mexico",
0.00,11871,"GDC","US",11024,"CJS","Ciudad Juarez, Mexico",
0.00,10257,"ALB","US",16217,"YUL","Montreal, Canada",
0.00,16217,"YUL","CA",14576,"ROC","Rochester, NY",
0.00,10575,"BGI","BB",13303,"MIA","Miami, FL",
0.00,11888,"GEO","GY",13303,"MIA","Miami, FL",
0.00,12693,"KIN","JM",13303,"MIA","Miami, FL",
0.00,12986,"LIM","PE",13303,"MIA","Miami, FL",
0.00,13180,"MBJ","JM",13303,"MIA","Miami, FL",
0.00,13303,"MIA","US",10575,"BGI","Barbados/Bridgetown, Barbados",
0.00,13303,"MIA","US",11888,"GEO","Georgetown, Guyana",
0.00,13303,"MIA","US",12693,"KIN","Kingston, Jamaica",
0.00,13303,"MIA","US",12986,"LIM","Lima, Peru",
0.00,13303,"MIA","US",13180,"MBJ","Montego Bay, Jamaica",
0.00,13303,"MIA","US",14012,"PAP","Port-au-Prince, Haiti",
0.00,13303,"MIA","US",14030,"PBM","Zanderij, Suriname",
0.00,13303,"MIA","US",14210,"POS","Port of Spain, Trinidad and Tobago",
0.00,13303,"MIA","US",14739,"SDQ","Santo Domingo, Dominican Republic",
0.00,14012,"PAP","HT",13303,"MIA","Miami, FL",
0.00,14030,"PBM","SR",13303,"MIA","Miami, FL",
0.00,14210,"POS","TT",13303,"MIA","Miami, FL",
0.00,14739,"SDQ","DO",13303,"MIA","Miami, FL",
0.00,11193,"CVG","US",16271,"YYZ","Toronto, Canada",
0.00,11298,"DFW","US",16271,"YYZ","Toronto, Canada",
0.00,11921,"GJT","US",16271,"YYZ","Toronto, Canada",
0.00,12953,"LGA","US",16271,"YYZ","Toronto, Canada",
0.00,13871,"OMA","US",16085,"YHZ","Halifax, Canada",
0.00,14635,"RSW","US",16229,"YVR","Vancouver, Canada",
0.00,14747,"SEA","US",16229,"YVR","Vancouver, Canada",
0.00,14747,"SEA","US",16257,"YYC","Calgary, Canada",
0.00,14747,"SEA","US",16271,"YYZ","Toronto, Canada",
0.00,15304,"TPA","US",16271,"YYZ","Toronto, Canada",
0.00,16042,"YEG","CA",10423,"AUS","Austin, TX",
0.00,16042,"YEG","CA",14683,"SAT","San Antonio, TX",
0.00,16085,"YHZ","CA",10529,"BDL","Hartford, CT",
0.00,16229,"YVR","CA",10849,"BZN","Bozeman, MT",
0.00,16229,"YVR","CA",11042,"CLE","Cleveland, OH",
0.00,16229,"YVR","CA",11109,"COS","Colorado Springs, CO",
0.00,16229,"YVR","CA",11233,"CYS","Cheyenne, WY",
0.00,16229,"YVR","CA",11423,"DSM","Des Moines, IA",
0.00,16229,"YVR","CA",12441,"JAC","Jackson, WY",
0.00,16229,"YVR","CA",13230,"MDT","Harrisburg, PA",
0.00,16229,"YVR","CA",13487,"MSP","Minneapolis, MN",
0.00,16229,"YVR","CA",14057,"PDX","Portland, OR",
0.00,16229,"YVR","CA",14683,"SAT","San Antonio, TX",
0.00,16229,"YVR","CA",14747,"SEA","Seattle, WA",
0.00,16257,"YYC","CA",10558,"BFF","Scottsbluff, NE",
0.00,16257,"YYC","CA",11066,"CMH","Columbus, OH",
0.00,16257,"YYC","CA",11233,"CYS","Cheyenne, WY",
0.00,16257,"YYC","CA",11638,"FAT","Fresno, CA",
0.00,16257,"YYC","CA",14747,"SEA","Seattle, WA",
0.00,16271,"YYZ","CA",10423,"AUS","Austin, TX",
